date,commodity,market,price,unit
2025-02-13,Onion,Pune,2.987440546898152e+132,INR/quintal
2025-02-14,Onion,Pune,4.328466108424372e+132,INR/quintal
2025-02-15,Onion,Pune,6.278915492105115e+132,INR/quintal
2025-02-16,Onion,Pune,9.112362581727695e+132,INR/quintal
2025-02-17,Onion,Pune,1.3218096546396704e+133,INR/quintal
2025-02-18,Onion,Pune,1.9200330189024932e+133,INR/quintal
2025-02-19,Onion,Pune,2.7836280416050425e+133,INR/quintal
2025-02-20,Onion,Pune,4.039781945272583e+133,INR/quintal
2025-02-21,Onion,Pune,5.861658517306968e+133,INR/quintal
2025-02-22,Onion,Pune,8.499120948618877e+133,INR/quintal
2025-02-23,Onion,Pune,1.2344464613235911e+134,INR/quintal
2025-02-24,Onion,Pune,1.793332063210867e+134,INR/quintal
2025-02-25,Onion,Pune,2.6093937444064975e+134,INR/quintal
2025-02-26,Onion,Pune,3.794955941924272e+134,INR/quintal
2025-02-27,Onion,Pune,5.512963961345921e+134,INR/quintal
2025-02-28,Onion,Pune,8.029704515106623e+134,INR/quintal
2025-03-01,Onion,Pune,1.1692630405341639e+135,INR/quintal
2025-03-02,Onion,Pune,1.7021631141938167e+135,INR/quintal
2025-03-03,Onion,Pune,2.4768846841558075e+135,INR/quintal
2025-03-04,Onion,Pune,3.60290845216327e+135,INR/quintal
2025-03-05,Onion,Pune,5.244649706715172e+135,INR/quintal
2025-03-06,Onion,Pune,7.645536108900889e+135,INR/quintal
2025-03-07,Onion,Pune,1.1155507318096937e+136,INR/quintal
2025-03-08,Onion,Pune,1.6276252217665262e+136,INR/quintal
2025-03-09,Onion,Pune,2.3713680364430446e+136,INR/quintal
2025-03-10,Onion,Pune,3.454012414332626e+136,INR/quintal
2025-03-11,Onion,Pune,5.037390836582174e+136,INR/quintal
2025-03-12,Onion,Pune,7.336870969817217e+136,INR/quintal
2025-03-13,Onion,Pune,1.0707056075676778e+137,INR/quintal
2025-03-14,Onion,Pune,1.5623107907911384e+137,INR/quintal
2025-03-15,Onion,Pune,2.279593695165568e+137,INR/quintal
2025-03-16,Onion,Pune,3.3239211973505867e+137,INR/quintal
2025-03-17,Onion,Pune,4.856275556554489e+137,INR/quintal
2025-03-18,Onion,Pune,7.090700314887455e+137,INR/quintal
2025-03-19,Onion,Pune,1.0350328539755013e+138,INR/quintal
2025-03-20,Onion,Pune,1.5090993098019382e+138,INR/quintal
2025-03-21,Onion,Pune,2.20599141339294e+138,INR/quintal
2025-03-22,Onion,Pune,3.230260452314469e+138,INR/quintal
2025-03-23,Onion,Pune,4.7308409693228084e+138,INR/quintal
2025-03-24,Onion,Pune,6.918174118673918e+138,INR/quintal
2025-03-25,Onion,Pune,1.011811791575901e+139,INR/quintal
2025-03-26,Onion,Pune,1.4814813624563544e+139,INR/quintal
2025-03-27,Onion,Pune,2.167090280466319e+139,INR/quintal
2025-03-28,Onion,Pune,3.174150824012927e+139,INR/quintal
2025-03-29,Onion,Pune,4.6521103159520967e+139,INR/quintal
2025-03-30,Onion,Pune,6.822490938254007e+139,INR/quintal
2025-03-31,Onion,Pune,9.99702673284694e+139,INR/quintal
2025-04-01,Onion,Pune,1.4650378173830863e+140,INR/quintal
2025-04-02,Onion,Pune,2.1463164711611498e+140,INR/quintal
2025-04-03,Onion,Pune,3.1453112680335887e+140,INR/quintal
2025-04-04,Onion,Pune,4.61268346672419e+140,INR/quintal
2025-04-05,Onion,Pune,6.769572553145202e+140,INR/quintal
2025-04-06,Onion,Pune,9.941897024742385e+140,INR/quintal
2025-04-07,Onion,Pune,1.4583918554539427e+141,INR/quintal
2025-04-08,Onion,Pune,2.1438797939782572e+141,INR/quintal
2025-04-09,Onion,Pune,3.147801279507817e+141,INR/quintal
2025-04-10,Onion,Pune,4.6239078102709195e+141,INR/quintal
2025-04-11,Onion,Pune,6.789843512737623e+141,INR/quintal
2025-04-12,Onion,Pune,9.95912463693616e+141,INR/quintal
2025-04-13,Onion,Pune,1.4650838217876782e+142,INR/quintal
2025-04-14,Onion,Pune,2.1555474363006877e+142,INR/quintal
2025-04-15,Onion,Pune,3.169551739787582e+142,INR/quintal
2025-04-16,Onion,Pune,4.663020959619628e+142,INR/quintal
2025-04-17,Onion,Pune,6.864384145518673e+142,INR/quintal
2025-04-18,Onion,Pune,1.009032354252716e+143,INR/quintal
2025-04-19,Onion,Pune,1.4848425889186909e+143,INR/quintal
2025-04-20,Onion,Pune,2.1879100605979767e+143,INR/quintal
2025-04-21,Onion,Pune,3.219279937004232e+143,INR/quintal
2025-04-22,Onion,Pune,4.743960044224747e+143,INR/quintal
2025-04-23,Onion,Pune,6.983038705833001e+143,INR/quintal
2025-04-24,Onion,Pune,1.0296690572625371e+144,INR/quintal
2025-04-25,Onion,Pune,1.5180221892536673e+144,INR/quintal
2025-04-26,Onion,Pune,2.235654017439719e+144,INR/quintal
2025-04-27,Onion,Pune,3.300790733681657e+144,INR/quintal
2025-04-28,Onion,Pune,4.8670384694407265e+144,INR/quintal
2025-04-29,Onion,Pune,7.177761225405586e+144,INR/quintal
2025-04-30,Onion,Pune,1.0596787472259523e+145,INR/quintal
2025-05-01,Onion,Pune,1.5658273759986917e+145,INR/quintal
2025-05-02,Onion,Pune,2.3102191700072555e+145,INR/quintal
2025-05-03,Onion,Pune,3.412293328816199e+145,INR/quintal
2025-05-04,Onion,Pune,5.042806114926934e+145,INR/quintal
2025-05-05,Onion,Pune,7.455802340928544e+145,INR/quintal
2025-05-06,Onion,Pune,1.1021411253069833e+146,INR/quintal
2025-05-07,Onion,Pune,1.6288875294878995e+146,INR/quintal
2025-05-08,Onion,Pune,2.407049953130096e+146,INR/quintal
2025-05-09,Onion,Pune,3.560438652075387e+146,INR/quintal
2025-05-10,Onion,Pune,5.262786852083843e+146,INR/quintal
2025-05-11,Onion,Pune,7.769224568724082e+146,INR/quintal
2025-05-12,Onion,Pune,1.150336709673469e+147,INR/quintal
2025-05-13,Onion,Pune,1.7042688450149125e+147,INR/quintal
2025-05-14,Onion,Pune,2.518847813367034e+147,INR/quintal
2025-05-15,Onion,Pune,3.7277235857321984e+147,INR/quintal
2025-05-16,Onion,Pune,5.525344855890006e+147,INR/quintal
2025-05-17,Onion,Pune,8.201264882672619e+147,INR/quintal
2025-05-18,Onion,Pune,1.215589256294205e+148,INR/quintal
2025-05-19,Onion,Pune,1.8010658185210527e+148,INR/quintal
2025-05-20,Onion,Pune,2.6703230182320565e+148,INR/quintal
2025-05-21,Onion,Pune,3.9650133207760126e+148,INR/quintal
2025-05-22,Onion,Pune,5.879155811689745e+148,INR/quintal
2025-05-23,Onion,Pune,8.718273993037843e+148,INR/quintal
2025-05-24,Onion,Pune,1.293469088676611e+149,INR/quintal
2025-05-25,Onion,Pune,1.9187342883394617e+149,INR/quintal
2025-05-26,Onion,Pune,2.8493756083875997e+149,INR/quintal
2025-05-27,Onion,Pune,4.237494999742025e+149,INR/quintal
2025-05-28,Onion,Pune,6.296656499383917e+149,INR/quintal
2025-05-29,Onion,Pune,9.354194233517776e+149,INR/quintal
2025-05-30,Onion,Pune,1.3899081224166063e+150,INR/quintal
2025-05-31,Onion,Pune,2.0635578102415172e+150,INR/quintal
2025-06-01,Onion,Pune,3.0699308253683334e+150,INR/quintal
2025-06-02,Onion,Pune,4.564572451761312e+150,INR/quintal
2025-06-03,Onion,Pune,6.787841458939586e+150,INR/quintal
2025-06-04,Onion,Pune,1.0123704596604288e+151,INR/quintal
2025-06-05,Onion,Pune,1.5067115679686982e+151,INR/quintal
2025-06-06,Onion,Pune,2.2410315985406603e+151,INR/quintal
2025-06-07,Onion,Pune,3.334838071775979e+151,INR/quintal
2025-06-08,Onion,Pune,4.969894624284183e+151,INR/quintal
2025-06-09,Onion,Pune,7.402045062095939e+151,INR/quintal
2025-06-10,Onion,Pune,1.1013037101388287e+152,INR/quintal
2025-06-11,Onion,Pune,1.6420299505363414e+152,INR/quintal
2025-06-12,Onion,Pune,2.4456441429223097e+152,INR/quintal
2025-06-13,Onion,Pune,3.650789024614067e+152,INR/quintal
2025-06-14,Onion,Pune,5.447482644778904e+152,INR/quintal
2025-06-15,Onion,Pune,8.120142803320948e+152,INR/quintal
2025-06-16,Onion,Pune,1.212348176556924e+153,INR/quintal
2025-06-17,Onion,Pune,1.8086694639261638e+153,INR/quintal
2025-06-18,Onion,Pune,2.7005772667685717e+153,INR/quintal
2025-06-19,Onion,Pune,4.031964462926802e+153,INR/quintal
2025-06-20,Onion,Pune,6.014545957530333e+153,INR/quintal
2025-06-21,Onion,Pune,8.975330842933141e+153,INR/quintal
2025-06-22,Onion,Pune,1.3414433044615523e+154,INR/quintal
2025-06-23,Onion,Pune,2.003124794957538e+154,INR/quintal
2025-06-24,Onion,Pune,2.991639823988316e+154,INR/quintal
2025-06-25,Onion,Pune,4.466913051765023e+154,INR/quintal
2025-06-26,Onion,Pune,6.678448843661726e+154,INR/quintal
2025-06-27,Onion,Pune,1.0000072440617881e+155,INR/quintal
2025-06-28,Onion,Pune,1.4939234318687982e+155,INR/quintal
2025-06-29,Onion,Pune,2.2342010695723804e+155,INR/quintal
2025-06-30,Onion,Pune,3.345701574766934e+155,INR/quintal
2025-07-01,Onion,Pune,5.004347519274287e+155,INR/quintal
2025-07-02,Onion,Pune,7.489970482994756e+155,INR/quintal
2025-07-03,Onion,Pune,1.1198808835102067e+156,INR/quintal
2025-07-04,Onion,Pune,1.6767536668276325e+156,INR/quintal
2025-07-05,Onion,Pune,2.5097968746841735e+156,INR/quintal
2025-07-06,Onion,Pune,3.76098678619305e+156,INR/quintal
2025-07-07,Onion,Pune,5.637941798034981e+156,INR/quintal
2025-07-08,Onion,Pune,8.462751289827322e+156,INR/quintal
2025-07-09,Onion,Pune,1.2684956954943721e+157,INR/quintal
2025-07-10,Onion,Pune,1.9013527078513893e+157,INR/quintal
2025-07-11,Onion,Pune,2.850197229990869e+157,INR/quintal
2025-07-12,Onion,Pune,4.2715027539932536e+157,INR/quintal
2025-07-13,Onion,Pune,6.406347814955057e+157,INR/quintal
2025-07-14,Onion,Pune,9.605132112337369e+157,INR/quintal
2025-07-15,Onion,Pune,1.440921642630312e+158,INR/quintal
2025-07-16,Onion,Pune,2.16400876184191e+158,INR/quintal
2025-07-17,Onion,Pune,3.2445379348230717e+158,INR/quintal
2025-07-18,Onion,Pune,4.87387226867269e+158,INR/quintal
2025-07-19,Onion,Pune,7.323835882070128e+158,INR/quintal
2025-07-20,Onion,Pune,1.0994779207369804e+159,INR/quintal
2025-07-21,Onion,Pune,1.6482366200177896e+159,INR/quintal
2025-07-22,Onion,Pune,2.474340947172187e+159,INR/quintal
2025-07-23,Onion,Pune,3.7208382156332044e+159,INR/quintal
2025-07-24,Onion,Pune,5.590422845791185e+159,INR/quintal
2025-07-25,Onion,Pune,8.3944019424753e+159,INR/quintal
2025-07-26,Onion,Pune,1.2612064954668465e+160,INR/quintal
2025-07-27,Onion,Pune,1.8972668830573678e+160,INR/quintal
2025-07-28,Onion,Pune,2.853960259909918e+160,INR/quintal
2025-07-29,Onion,Pune,4.291152938467582e+160,INR/quintal
2025-07-30,Onion,Pune,6.452593709113126e+160,INR/quintal
2025-07-31,Onion,Pune,9.704302265544462e+160,INR/quintal
2025-08-01,Onion,Pune,1.4589338080806595e+161,INR/quintal
2025-08-02,Onion,Pune,2.198180480297919e+161,INR/quintal
2025-08-03,Onion,Pune,3.307484776997366e+161,INR/quintal
2025-08-04,Onion,Pune,4.983590910660032e+161,INR/quintal
2025-08-05,Onion,Pune,7.512231358623212e+161,INR/quintal
2025-08-06,Onion,Pune,1.1321169386479791e+162,INR/quintal
2025-08-07,Onion,Pune,1.7044933024804442e+162,INR/quintal
2025-08-08,Onion,Pune,2.5684109452816652e+162,INR/quintal
2025-08-09,Onion,Pune,3.8695602769795414e+162,INR/quintal
2025-08-10,Onion,Pune,5.826799866015707e+162,INR/quintal
2025-08-11,Onion,Pune,8.784131098226326e+162,INR/quintal
2025-08-12,Onion,Pune,1.3228869513696226e+163,INR/quintal
2025-08-13,Onion,Pune,1.9963641559861594e+163,INR/quintal
2025-08-14,Onion,Pune,3.009265777846167e+163,INR/quintal
2025-08-15,Onion,Pune,4.5392689256171927e+163,INR/quintal
2025-08-16,Onion,Pune,6.848790516958201e+163,INR/quintal
2025-08-17,Onion,Pune,1.0330671907615402e+164,INR/quintal
2025-08-18,Onion,Pune,1.559585109707544e+164,INR/quintal
2025-08-19,Onion,Pune,2.352862637115277e+164,INR/quintal
2025-08-20,Onion,Pune,3.554038893446708e+164,INR/quintal
2025-08-21,Onion,Pune,5.359883479514153e+164,INR/quintal
2025-08-22,Onion,Pune,8.09412622416901e+164,INR/quintal
2025-08-23,Onion,Pune,1.2242843888465382e+165,INR/quintal
2025-08-24,Onion,Pune,1.847793189622859e+165,INR/quintal
2025-08-25,Onion,Pune,2.7900256365381457e+165,INR/quintal
2025-08-26,Onion,Pune,4.217414462976674e+165,INR/quintal
2025-08-27,Onion,Pune,6.3744259057224744e+165,INR/quintal
2025-08-28,Onion,Pune,9.637549944662373e+165,INR/quintal
2025-08-29,Onion,Pune,1.4575101126129538e+166,INR/quintal
2025-08-30,Onion,Pune,2.2048451527898223e+166,INR/quintal
2025-08-31,Onion,Pune,3.337178638242862e+166,INR/quintal
2025-09-01,Onion,Pune,5.0488405306665066e+166,INR/quintal
2025-09-02,Onion,Pune,7.6357291889067e+166,INR/quintal
2025-09-03,Onion,Pune,1.155832661340711e+167,INR/quintal
2025-09-04,Onion,Pune,1.7515894794371113e+167,INR/quintal
2025-09-05,Onion,Pune,2.6505786992331506e+167,INR/quintal
2025-09-06,Onion,Pune,4.0089394252015177e+167,INR/quintal
2025-09-07,Onion,Pune,6.074424781542515e+167,INR/quintal
2025-09-08,Onion,Pune,9.196627212531379e+167,INR/quintal
2025-09-09,Onion,Pune,1.3903211105027785e+168,INR/quintal
2025-09-10,Onion,Pune,2.1072272223655353e+168,INR/quintal
2025-09-11,Onion,Pune,3.1908156074537095e+168,INR/quintal
2025-09-12,Onion,Pune,4.834090525872337e+168,INR/quintal
2025-09-13,Onion,Pune,7.327278736530717e+168,INR/quintal
2025-09-14,Onion,Pune,1.1106863914045734e+169,INR/quintal
2025-09-15,Onion,Pune,1.6845654904777575e+169,INR/quintal
2025-09-16,Onion,Pune,2.5530543161942753e+169,INR/quintal
2025-09-17,Onion,Pune,3.872821142949548e+169,INR/quintal
2025-09-18,Onion,Pune,5.8721672860052574e+169,INR/quintal
2025-09-19,Onion,Pune,8.912127745106951e+169,INR/quintal
2025-09-20,Onion,Pune,1.3526670951885452e+170,INR/quintal
2025-09-21,Onion,Pune,2.050862657019831e+170,INR/quintal
2025-09-22,Onion,Pune,3.114908391446312e+170,INR/quintal
2025-09-23,Onion,Pune,4.7256972800917485e+170,INR/quintal
2025-09-24,Onion,Pune,7.178218107491551e+170,INR/quintal
2025-09-25,Onion,Pune,1.0901463761276207e+171,INR/quintal
2025-09-26,Onion,Pune,1.657776532657998e+171,INR/quintal
2025-09-27,Onion,Pune,2.5172634089252557e+171,INR/quintal
2025-09-28,Onion,Pune,3.8225814000063813e+171,INR/quintal
2025-09-29,Onion,Pune,5.807197305730326e+171,INR/quintal
2025-09-30,Onion,Pune,8.821605240773065e+171,INR/quintal
2025-10-01,Onion,Pune,1.3415119671506305e+172,INR/quintal
2025-10-02,Onion,Pune,2.036485069944707e+172,INR/quintal
2025-10-03,Onion,Pune,3.093353699537156e+172,INR/quintal
2025-10-04,Onion,Pune,4.6993917417825295e+172,INR/quintal
2025-10-05,Onion,Pune,7.151776481538102e+172,INR/quintal
2025-10-06,Onion,Pune,1.0892183063586228e+173,INR/quintal
2025-10-07,Onion,Pune,1.6567727292650195e+173,INR/quintal
2025-10-08,Onion,Pune,2.5203302645775297e+173,INR/quintal
2025-10-09,Onion,Pune,3.8353268423184486e+173,INR/quintal
2025-10-10,Onion,Pune,5.842377477847677e+173,INR/quintal
2025-10-11,Onion,Pune,8.886488689830158e+173,INR/quintal
2025-10-12,Onion,Pune,1.3531273706578388e+174,INR/quintal
2025-10-13,Onion,Pune,2.0619017431773704e+174,INR/quintal
2025-10-14,Onion,Pune,3.141259666321392e+174,INR/quintal
2025-10-15,Onion,Pune,4.785220670978218e+174,INR/quintal
2025-10-16,Onion,Pune,7.29535579319935e+174,INR/quintal
2025-10-17,Onion,Pune,1.1091543563480217e+175,INR/quintal
2025-10-18,Onion,Pune,1.6910792175701633e+175,INR/quintal
2025-10-19,Onion,Pune,2.5760218802308593e+175,INR/quintal
2025-10-20,Onion,Pune,3.921044127222685e+175,INR/quintal
2025-10-21,Onion,Pune,5.980317423391653e+175,INR/quintal
2025-10-22,Onion,Pune,9.128735868824361e+175,INR/quintal
2025-10-23,Onion,Pune,1.3920354828536362e+176,INR/quintal
2025-10-24,Onion,Pune,2.1248680110984103e+176,INR/quintal
2025-10-25,Onion,Pune,3.24569919294379e+176,INR/quintal
2025-10-26,Onion,Pune,4.9573869245723884e+176,INR/quintal
2025-10-27,Onion,Pune,7.574920263820036e+176,INR/quintal
2025-10-28,Onion,Pune,1.1568231032246688e+177,INR/quintal
2025-10-29,Onion,Pune,1.7660313107534832e+177,INR/quintal
2025-10-30,Onion,Pune,2.692943177653715e+177,INR/quintal
2025-10-31,Onion,Pune,4.111398257348198e+177,INR/quintal
2025-11-01,Onion,Pune,6.275822507692446e+177,INR/quintal
2025-11-02,Onion,Pune,9.60395619652904e+177,INR/quintal
2025-11-03,Onion,Pune,1.4672379153168715e+178,INR/quintal
2025-11-04,Onion,Pune,2.242455686512506e+178,INR/quintal
2025-11-05,Onion,Pune,3.428974722492323e+178,INR/quintal
2025-11-06,Onion,Pune,5.2420700676416684e+178,INR/quintal
2025-11-07,Onion,Pune,8.025559096716829e+178,INR/quintal
2025-11-08,Onion,Pune,1.226675583499985e+179,INR/quintal
2025-11-09,Onion,Pune,1.8764390061457966e+179,INR/quintal
2025-11-10,Onion,Pune,2.868743884386133e+179,INR/quintal
2025-11-11,Onion,Pune,4.3845431896412465e+179,INR/quintal
2025-11-12,Onion,Pune,6.706110066457955e+179,INR/quintal
2025-11-13,Onion,Pune,1.0263258210212033e+180,INR/quintal
2025-11-14,Onion,Pune,1.570503508056331e+180,INR/quintal
2025-11-15,Onion,Pune,2.4031220384160382e+180,INR/quintal
2025-11-16,Onion,Pune,3.675721897657705e+180,INR/quintal
2025-11-17,Onion,Pune,5.629026784369768e+180,INR/quintal
2025-11-18,Onion,Pune,8.61218690717365e+180,INR/quintal
2025-11-19,Onion,Pune,1.3201945772014215e+181,INR/quintal
2025-11-20,Onion,Pune,2.0230464500906546e+181,INR/quintal
2025-11-21,Onion,Pune,3.096876249007349e+181,INR/quintal
2025-11-22,Onion,Pune,4.7457724517643735e+181,INR/quintal
2025-11-23,Onion,Pune,7.271329758282492e+181,INR/quintal
2025-11-24,Onion,Pune,1.115217850733112e+182,INR/quintal
2025-11-25,Onion,Pune,1.712092904305604e+182,INR/quintal
2025-11-26,Onion,Pune,2.6222689927546005e+182,INR/quintal
2025-11-27,Onion,Pune,4.023270184408523e+182,INR/quintal
2025-11-28,Onion,Pune,6.172531473557567e+182,INR/quintal
2025-11-29,Onion,Pune,9.477757498008234e+182,INR/quintal
2025-11-30,Onion,Pune,1.4550181966158538e+183,INR/quintal
2025-12-01,Onion,Pune,2.2328041012725267e+183,INR/quintal
2025-12-02,Onion,Pune,3.4281229940423057e+183,INR/quintal
2025-12-03,Onion,Pune,5.262317993926147e+183,INR/quintal
2025-12-04,Onion,Pune,8.091142776217869e+183,INR/quintal
2025-12-05,Onion,Pune,1.2432609829315704e+184,INR/quintal
2025-12-06,Onion,Pune,1.913503683873605e+184,INR/quintal
2025-12-07,Onion,Pune,2.9410966507283253e+184,INR/quintal
2025-12-08,Onion,Pune,4.5190558064844065e+184,INR/quintal
2025-12-09,Onion,Pune,6.940508473817603e+184,INR/quintal
2025-12-10,Onion,Pune,1.0658972260280442e+185,INR/quintal
2025-12-11,Onion,Pune,1.6375426262820472e+185,INR/quintal
2025-12-12,Onion,Pune,2.5198605738920354e+185,INR/quintal
2025-12-13,Onion,Pune,3.8790157848877985e+185,INR/quintal
2025-12-14,Onion,Pune,5.962634439622429e+185,INR/quintal
2025-12-15,Onion,Pune,9.184877653173307e+185,INR/quintal
2025-12-16,Onion,Pune,1.4135860664785735e+186,INR/quintal
2025-12-17,Onion,Pune,2.177031814605317e+186,INR/quintal
2025-12-18,Onion,Pune,3.3572485229665565e+186,INR/quintal
2025-12-19,Onion,Pune,5.175368531662871e+186,INR/quintal
2025-12-20,Onion,Pune,7.972346375674231e+186,INR/quintal
2025-12-21,Onion,Pune,1.227727229968318e+187,INR/quintal
2025-12-22,Onion,Pune,1.8891772358639513e+187,INR/quintal
2025-12-23,Onion,Pune,2.9107878976777857e+187,INR/quintal
2025-12-24,Onion,Pune,4.487480267274756e+187,INR/quintal
2025-12-25,Onion,Pune,6.915359830879818e+187,INR/quintal
2025-12-26,Onion,Pune,1.0665942910226069e+188,INR/quintal
2025-12-27,Onion,Pune,1.6456488821851297e+188,INR/quintal
2025-12-28,Onion,Pune,2.538964428138732e+188,INR/quintal
2025-12-29,Onion,Pune,3.916662564331774e+188,INR/quintal
2025-12-30,Onion,Pune,6.046946707722331e+188,INR/quintal
2025-12-31,Onion,Pune,9.339692586590387e+188,INR/quintal
2026-01-01,Onion,Pune,1.4413406237219003e+189,INR/quintal
2026-01-02,Onion,Pune,2.2290984130251366e+189,INR/quintal
2026-01-03,Onion,Pune,3.444038098998663e+189,INR/quintal
2026-01-04,Onion,Pune,5.322695147296796e+189,INR/quintal
2026-01-05,Onion,Pune,8.23214851820481e+189,INR/quintal
2026-01-06,Onion,Pune,1.2729770607472717e+190,INR/quintal
2026-01-07,Onion,Pune,1.9699563706563226e+190,INR/quintal
2026-01-08,Onion,Pune,3.04757704446652e+190,INR/quintal
2026-01-09,Onion,Pune,4.712337325308651e+190,INR/quintal
2026-01-10,Onion,Pune,7.293451925898972e+190,INR/quintal
2026-01-11,Onion,Pune,1.1277427754513645e+191,INR/quintal
2026-01-12,Onion,Pune,1.745807482915352e+191,INR/quintal
2026-01-13,Onion,Pune,2.7028546027174266e+191,INR/quintal
2026-01-14,Onion,Pune,4.184833591303353e+191,INR/quintal
2026-01-15,Onion,Pune,6.481101112157707e+191,INR/quintal
2026-01-16,Onion,Pune,1.0025768908437977e+192,INR/quintal
2026-01-17,Onion,Pune,1.5528315244213782e+192,INR/quintal
2026-01-18,Onion,Pune,2.4067772024127e+192,INR/quintal
2026-01-19,Onion,Pune,3.7312925716791756e+192,INR/quintal
2026-01-20,Onion,Pune,5.780601209202694e+192,INR/quintal
2026-01-21,Onion,Pune,8.973198710045955e+192,INR/quintal
2026-01-22,Onion,Pune,1.3908983787323237e+193,INR/quintal
2026-01-23,Onion,Pune,2.1594867217501346e+193,INR/quintal
2026-01-24,Onion,Pune,3.3520786139548196e+193,INR/quintal
2026-01-25,Onion,Pune,5.200058320077749e+193,INR/quintal
2026-01-26,Onion,Pune,8.083621269344377e+193,INR/quintal
2026-01-27,Onion,Pune,1.2540032114382579e+194,INR/quintal
2026-01-28,Onion,Pune,1.948911270304884e+194,INR/quintal
2026-01-29,Onion,Pune,3.0297342699900084e+194,INR/quintal
2026-01-30,Onion,Pune,4.704879476863409e+194,INR/quintal
2026-01-31,Onion,Pune,7.319416734796067e+194,INR/quintal
2026-02-01,Onion,Pune,1.1376208477959921e+195,INR/quintal
2026-02-02,Onion,Pune,1.7692611037717767e+195,INR/quintal
2026-02-03,Onion,Pune,2.7521351043234695e+195,INR/quintal
2026-02-04,Onion,Pune,4.280638223034881e+195,INR/quintal
2026-02-05,Onion,Pune,6.66434081705966e+195,INR/quintal
2026-02-06,Onion,Pune,1.0377521262059551e+196,INR/quintal
2026-02-07,Onion,Pune,1.613141340881262e+196,INR/quintal
2026-02-08,Onion,Pune,2.5140126900844954e+196,INR/quintal
2026-02-09,Onion,Pune,3.909881718385622e+196,INR/quintal
2026-02-10,Onion,Pune,6.0947556963246105e+196,INR/quintal
2026-02-11,Onion,Pune,9.503312828973388e+196,INR/quintal
2026-02-12,Onion,Pune,1.4796085127076501e+197,INR/quintal
2026-02-13,Onion,Pune,2.305373450504883e+197,INR/quintal
2026-02-14,Onion,Pune,3.590860775925723e+197,INR/quintal
2026-02-15,Onion,Pune,5.5982103417539166e+197,INR/quintal
2026-02-16,Onion,Pune,8.72899696171152e+197,INR/quintal
2026-02-17,Onion,Pune,1.3625064765335438e+198,INR/quintal
